faq_id,department,category,intent,language,question,answer,required_information,action,source,last_verified,dynamic_data_required,source_url,source_url_2,contact_person,contact_designation,contact_mobile,alt_contact_person,alt_contact_designation,alt_contact_mobile,office_address,office_phone,escalation_helpline,website
REV-027,Revenue,SWM Fee,why_charged,Inform,Why is a garbage or SBM charge appearing with my municipal property charges?,"IMC's published rate notice provides a Solid Waste Management or Door-to-Door Garbage charge schedule. Explain it using the latest applicable notification and the citizen's current municipal account. For property/water tax matters, reach Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) through your zonal Revenue counter, or visit IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) in person. For online details, check https://imcindore.mp.gov.in/, or call the CM Helpline at 181.",None for general information,Inform,Official IMC; current department allocation and published notices,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-028,Revenue,Property Tax,current_rate,Inform,What are the current property-tax rates?,"IMC has published rate notifications for taxable property value and SBM charges. Rates can depend on rate zone and property or construction category. Use the latest valid official IMC notification rather than an old hard-coded value. For property/water tax matters, reach Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) through your zonal Revenue counter, or visit IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) in person. For online details, check https://imcindore.mp.gov.in/, or call the CM Helpline at 181.",None for general information,Inform,Official IMC; current department allocation and published notices,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-029,Revenue,Property Tax,exact_amount,Status,Can the chatbot tell me exactly how much property tax I owe?,"Only if it is connected to a current verified IMC tax/account system or given the current official property-tax demand. Do not calculate a final payable amount from generic rates alone. For property/water tax matters, reach Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) through your zonal Revenue counter, or visit IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) in person. For online details, check https://imcindore.mp.gov.in/, or call the CM Helpline at 181.",None for general information,Inform,Official IMC; current department allocation and published notices,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-030,Revenue,Property Tax,penalty,Inform,Can the chatbot tell me the penalty or late fee?,"Only when the current official IMC account or rules provide the applicable amount. Do not invent a penalty or assume a rate. For property/water tax matters, reach Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) through your zonal Revenue counter, or visit IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) in person. For online details, check https://imcindore.mp.gov.in/, or call the CM Helpline at 181.",None for general information,Inform,Official IMC; current department allocation and published notices,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-031,Revenue,Property Tax,dispute,Complaint,How can I complain about an incorrect property-tax demand?,"Collect property ID or relevant account details, explain what appears incorrect, and route through the official IMC grievance/property-tax correction process. The chatbot should not decide the dispute itself. For property/water tax matters, reach Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) through your zonal Revenue counter, or visit IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) in person. For online details, check https://imcindore.mp.gov.in/, or call the CM Helpline at 181.",None for general information,Inform,Official IMC; current department allocation and published notices,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-032,Revenue,Revenue,contact,Contact,How can I contact the Revenue Department?,"Use the current official IMC contact and department information. Officer assignments and phone numbers can change, so retrieve current contact data from the official IMC source rather than hard-code old numbers. For property/water tax matters, reach Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) through your zonal Revenue counter, or visit IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) in person. For online details, check https://imcindore.mp.gov.in/, or call the CM Helpline at 181.",None for general information,Inform,Official IMC; current department allocation and published notices,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-033,Revenue,Revenue,scope,Inform,What does the Revenue Department of IMC do?,"IMC's current administrative allocation includes Property Tax, Water Tax, Water Tax Collection, Survey of Property and Preparation of Property Data within the Revenue portfolio. For property/water tax matters, reach Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) through your zonal Revenue counter, or visit IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) in person. For online details, check https://imcindore.mp.gov.in/, or call the CM Helpline at 181.",None for general information,Inform,Official IMC; current department allocation and published notices,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-034,Revenue,Property Tax,online_payment,Hinglish,Property tax online kaise bharein?,"IMC ki official website par Property Tax online service available hai. Current payment workflow ke liye official IMC Property Tax service use karein. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",Property ID or water consumer/account details; payment/reference number if checking a transaction,Payment,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-035,Revenue,Property Tax,dues,Hinglish,Mera property tax kitna baki hai?,"Official IMC Property Tax service par property identification details ke saath current dues check karein. Agar chatbot live tax system se connected hai to wahi current demand retrieve kare. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",Relevant property/account/complaint/tender/reference number,Status,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-036,Revenue,Property Tax,receipt,Hinglish,Property tax ki receipt kaise milegi?,"Official IMC Property Tax/payment service se receipt obtain karein. Live payment integration hone par chatbot receipt retrieve ya guide kar sakta hai. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",Property ID or water consumer/account details; payment/reference number if checking a transaction,Payment,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-037,Revenue,Property Tax,tax_increase,Hinglish,"Mera property tax pichhle saal se badh gaya, kyun?","Reason property data, rate zone/category, current assessment rules ya applicable charges mein change ho sakta hai. Property-specific reason ke liye current IMC demand aur record check karna zaroori hai. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",None for general information,Inform,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-038,Revenue,Property Data,correction,Hinglish,"Meri property ka naam/address galat hai, kya karun?","Isse property-record correction request ke roop mein route karein. Property ID/details lein aur current IMC correction process follow karayein. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",Property ID/account/consumer number when available; relevant transaction/reference number for payment issues; description of the error,Complaint,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-039,Revenue,Property Survey,survey,Hinglish,Property survey kaise karwayein?,"Property survey Revenue portfolio ka part hai. Current IMC procedure available ho to wahi batayein; appointment ya timeline invent na karein. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",Relevant property/account identification and details of the requested correction/service,Process,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-040,Revenue,Water Charges,online_payment,Hinglish,Water charges online kaise pay karein?,"IMC ki official website par Water Charges online service available hai. Current payment process ke liye official service use karein. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",Property ID or water consumer/account details; payment/reference number if checking a transaction,Payment,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-041,Revenue,Water Charges,bill,Hinglish,"Mera water bill zyada aaya hai, kya karun?","Current bill/account details check karein. Chatbot ko guess nahi karna chahiye; disputed bill ko relevant IMC complaint/correction process par route karein. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",Property ID/account/consumer number when available; relevant transaction/reference number for payment issues; description of the error,Complaint,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-042,Revenue,SWM Fee,definition,Hinglish,SBM ya garbage charge kya hota hai?,"IMC ke published rate notice mein Solid Waste Management/Door-to-Door Garbage charges diye gaye hain. Current amount latest valid IMC notification ya account record se lena chahiye. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",None for general information,Inform,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/uploads/2024_25_Revise_Rate_List_for_property_Tax_and_SBM_Fee_67a75dd238.pdf,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
REV-043,Revenue,Revenue,scope,Hinglish,Revenue Department mein kaunse kaam aate hain?,"Current IMC allocation ke according Revenue portfolio mein Property Tax, Water Tax, Water Tax Collection, Property Survey aur Property Data preparation shamil hain. Property/water tax se judi maamlon ke liye Ms. Garima Patidar (Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311) se apne zone ke Revenue counter par sampark karein, ya IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch) par jaayein. Online jaankari ke liye https://imcindore.mp.gov.in/ dekhein, ya CM Helpline 181 par call karein.",None for general information,Inform,Official IMC,2026-08-18,No,https://www.imcindore.mp.gov.in/adt-commissioner,https://www.imcindore.mp.gov.in/,Ms. Garima Patidar,"Deputy Commissioner - Revenue Department (Property & Water Tax, Zones 1-22); also Nodal Officer, CM Helpline/311",Not publicly listed - contact via IMC Revenue counter or zonal office,,,,"IMC Head Office, Nagar Nigam Square, Netaji Subhash Marg, Shivaji Market, Indore - 452007 (Revenue Branch)",0731-2535555,CM Helpline: 181 | IMC Toll-Free: 1800-233-5522,https://imcindore.mp.gov.in/
